ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"43","Protective Services","4301","Criminal Justice & Corrections","430104","Criminal Justice - Safety Studies",2017,"2017",5,"Bachelors Degree",456,"criminal-justice-safety-studies","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131317","Social Science Teacher Education",2017,"2017",5,"Bachelors Degree",3,"social-science-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5199","Other Health Professions & Related Clinical Sciences","519999","Other Health Professions & Related Clinical Sciences",2017,"2017",5,"Bachelors Degree",0,"other-health-professions-related-clinical-sciences-519999","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131322","Biology Teacher Education",2017,"2017",5,"Bachelors Degree",2,"biology-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"43","Protective Services","4301","Criminal Justice & Corrections","430103","Criminal Justice - Law Enforcement Administration",2017,"2017",5,"Bachelors Degree",49,"criminal-justice-law-enforcement-administration","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131323","Chemistry Teacher Education",2017,"2017",5,"Bachelors Degree",0,"chemistry-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5139","Practical Nursing, Vocational Nursing, & Nursing Assistants","513901","Licensed Practical & Vocational Nurse Training",2017,"2017",5,"Bachelors Degree",0,"licensed-practical-vocational-nurse-training","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500703","Art History, Criticism, & Conservation",2017,"2017",5,"Bachelors Degree",66,"art-history-criticism-conservation","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131325","French Language Teacher Education",2017,"2017",5,"Bachelors Degree",1,"french-language-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2017,"2017",5,"Bachelors Degree",1,"other-psychology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131326","German Language Teacher Education",2017,"2017",5,"Bachelors Degree",0,"german-language-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030103","Environmental Studies",2017,"2017",5,"Bachelors Degree",48,"environmental-studies","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131328","History Teacher Education",2017,"2017",5,"Bachelors Degree",13,"history-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422813","Applied Psychology",2017,"2017",5,"Bachelors Degree",4,"applied-psychology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131329","Physics Teacher Education",2017,"2017",5,"Bachelors Degree",0,"physics-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513102","Clinical Nutritionist",2017,"2017",5,"Bachelors Degree",0,"clinical-nutritionist","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422812","Forensic Psychology",2017,"2017",5,"Bachelors Degree",5,"forensic-psychology-422812","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131330","Spanish Language Teacher Education",2017,"2017",5,"Bachelors Degree",6,"spanish-language-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422804","Industrial & Organizational Psychology",2017,"2017",5,"Bachelors Degree",5,"industrial-organizational-psychology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1314","Teaching English or French as a Foreign Language","131401","Teaching English as a Second or Foreign Language Instructor",2017,"2017",5,"Bachelors Degree",13,"teaching-english-as-a-second-or-foreign-language-instructor","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2017,"2017",5,"Bachelors Degree",19,"dietetics","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1399","Other Education Studies","139999","Other Education",2017,"2017",5,"Bachelors Degree",0,"other-education","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500705","Drawing",2017,"2017",5,"Bachelors Degree",2,"drawing","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1401","General Engineering","140101","General Engineering",2017,"2017",5,"Bachelors Degree",0,"general-engineering-140101","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422803","Counseling Psychology",2017,"2017",5,"Bachelors Degree",61,"counseling-psychology-422803","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2017,"2017",5,"Bachelors Degree",34,"aerospace-aeronautical-astronautical-engineering-140201","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512314","Rehabilitation Science",2017,"2017",5,"Bachelors Degree",1,"rehabilitation-science","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1404","Architectural Engineering","140401","Architectural Engineering",2017,"2017",5,"Bachelors Degree",10,"architectural-engineering-140401","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422801","Clinical Psychology",2017,"2017",5,"Bachelors Degree",1,"clinical-psychology-422801","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2017,"2017",5,"Bachelors Degree",89,"bioengineering-biomedical-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512308","Physical Therapy",2017,"2017",5,"Bachelors Degree",33,"physical-therapy","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4227","Research & Experimental Psychology","422799","Other Research & Experimental Psychology",2017,"2017",5,"Bachelors Degree",0,"other-research-experimental-psychology","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2017,"2017",5,"Bachelors Degree",93,"chemical-engineering-140701","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4227","Research & Experimental Psychology","422704","Experimental Psychology",2017,"2017",5,"Bachelors Degree",46,"experimental-psychology-422704","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2017,"2017",5,"Bachelors Degree",118,"general-civil-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512208","Community Health & Preventative Medicine",2017,"2017",5,"Bachelors Degree",0,"community-health-preventative-medicine","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4201","General Psychology","420101","General Psychology",2017,"2017",5,"Bachelors Degree",1411,"general-psychology-420101","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2017,"2017",5,"Bachelors Degree",37,"general-computer-engineering","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2017,"2017",5,"Bachelors Degree",12,"computer-software-engineering","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500706","Multimedia",2017,"2017",5,"Bachelors Degree",22,"multimedia","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2017,"2017",5,"Bachelors Degree",161,"electrical-electronics-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512201","General Public Health",2017,"2017",5,"Bachelors Degree",39,"general-public-health","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400899","Other Physics",2017,"2017",5,"Bachelors Degree",2,"other-physics","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2017,"2017",5,"Bachelors Degree",2,"engineering-physics-applied-physics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5120","Pharmaceutical Sciences & Administration","512004","Medicinal & Pharmaceutical Chemistry",2017,"2017",5,"Bachelors Degree",0,"medicinal-pharmaceutical-chemistry","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5120","Pharmaceutical Sciences & Administration","512001","Pharmacy",2017,"2017",5,"Bachelors Degree",0,"pharmacy","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400809","Acoustics",2017,"2017",5,"Bachelors Degree",14,"acoustics","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2017,"2017",5,"Bachelors Degree",2,"materials-engineering-141801","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2017,"2017",5,"Bachelors Degree",244,"mechanical-engineering-141901","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5115","Mental & Social Health Services & Allied Professions","511504","Community Health Services",2017,"2017",5,"Bachelors Degree",37,"community-health-services","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400801","General Physics",2017,"2017",5,"Bachelors Degree",114,"general-physics","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2017,"2017",5,"Bachelors Degree",30,"industrial-engineering-143501","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500708","Painting",2017,"2017",5,"Bachelors Degree",16,"painting","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2017,"2017",5,"Bachelors Degree",0,"other-engineering","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4006","Geological & Earth Sciences","400603","Geophysics & Seismology",2017,"2017",5,"Bachelors Degree",13,"geophysics-seismology","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1503","Electrical Engineering Technologies","150303","Electrical, Electronic, & Communications Engineering Technology",2017,"2017",5,"Bachelors Degree",88,"electrical-electronic-communications-engineering-technology","Chicago, IL","16000US1714000","chicago-il"
